title,score,url,date,author
Transformers: Dark of the Moon iOS Review,6.0,/articles/2011/07/13/transformers-dark-of-the-moon-ios-review,2011-07-13T00:33:00.000Z,Anthony Gallegos
Transformers: Dark of the Moon iOS Review,6.0,/articles/2011/07/13/transformers-dark-of-the-moon-ios-review,2011-07-13T00:33:00.000Z,Anthony Gallegos
Puzzle Dimension Review,8.0,/articles/2011/07/01/puzzle-dimension-review,2011-07-01T21:34:00.000Z,Audrey Drake
Puzzle Dimension Review,8.0,/articles/2011/07/01/puzzle-dimension-review,2011-07-01T21:34:00.000Z,Audrey Drake
Backstab Review,4.5,/articles/2011/06/30/backstab-review,2011-06-30T00:40:00.000Z,Anthony Gallegos
Back to the Future: The Game Season Review,7.5,/articles/2011/06/28/back-to-the-future-the-game-season-review,2011-06-28T23:24:00.000Z,Greg Miller
Kona's Crate Review,8.0,/articles/2011/06/23/konas-crate-review,2011-06-23T23:38:00.000Z,Anthony Gallegos
Ticket to Ride Review,8.5,/articles/2011/06/15/ticket-to-ride-review,2011-06-15T21:18:00.000Z,Audrey Drake
Casey's Contraptions Review,8.0,/articles/2011/05/26/caseys-contraptions-review,2011-05-26T20:52:00.000Z,Anthony Gallegos
Who's That Flying?! iPad Review,8.0,/articles/2011/05/25/whos-that-flying-ipad-review,2011-05-25T19:25:00.000Z,Greg Miller
Pulse: Volume One Review,8.0,/articles/2011/05/17/pulse-volume-one-review,2011-05-17T00:39:00.000Z,Ryan Clements
Hector: Badge of Carnage -- Episode 1 Review,7.5,/articles/2011/05/13/hector-badge-of-carnage-episode-1-review,2011-05-13T16:58:00.000Z,Anthony Gallegos
Back to the Future Episode 2 Review,7.0,/articles/2011/04/29/back-to-the-future-episode-2-review,2011-04-29T19:06:00.000Z,Greg Miller
NBA Jam iPad Review,8.5,/articles/2011/04/21/nba-jam-ipad-review,2011-04-21T22:15:00.000Z,Hilary Goldstein
Bird Zapper iPhone Review,8.0,/articles/2011/03/24/bird-zapper-iphone-review,2011-03-24T17:33:00.000Z,Levi Buchanan
Sword & Sworcery EP iPad Review,9.5,/articles/2011/03/24/sword-sworcery-ep-ipad-review,2011-03-24T02:25:00.000Z,Levi Buchanan
Real Racing 2 HD iPad Review,9.0,/articles/2011/03/15/real-racing-2-hd-ipad-review,2011-03-15T05:09:00.000Z,Levi Buchanan
Food Processing iPhone Review: Fruit Ninja Evolved?,8.0,/articles/2011/02/26/food-processing-iphone-review-fruit-ninja-evolved,2011-02-26T01:51:00.000Z,Levi Buchanan
Ridge Racer HD iPad Review,6.5,/articles/2011/02/23/ridge-racer-hd-ipad-review,2011-02-23T01:32:00.000Z,Levi Buchanan
Back to the Future iPad Review,7.5,/articles/2011/02/18/back-to-the-future-ipad-review,2011-02-18T20:12:00.000Z,Greg Miller
NBA Jam iPhone Review,8.5,/articles/2011/02/15/nba-jam-iphone-review,2011-02-15T23:00:00.000Z,Levi Buchanan
Ms. Pac-Man iPad Review,6.0,/articles/2011/02/15/ms-pac-man-ipad-review,2011-02-15T20:10:00.000Z,Levi Buchanan
Ms. Pac-Man iPad Review,6.0,/articles/2011/02/15/ms-pac-man-ipad-review,2011-02-15T20:10:00.000Z,Levi Buchanan
Infinity Field iPad Review,8.0,/articles/2011/02/15/infinity-field-ipad-review,2011-02-15T17:32:00.000Z,Levi Buchanan
Luxor HD Review,8.0,/articles/2011/02/15/luxor-hd-review,2011-02-15T02:10:00.000Z,Ryan Geddes
Hysteria Project 2 iPhone Review,5.0,/articles/2011/02/02/hysteria-project-2-iphone-review,2011-02-02T07:14:00.000Z,Levi Buchanan
Dark Lords iPhone Review,7.5,/articles/2011/01/27/dark-lords-iphone-review,2011-01-27T22:27:00.000Z,Levi Buchanan
Dead Space iPad Review,8.5,/articles/2011/01/25/dead-space-ipad-review,2011-01-25T02:17:00.000Z,Levi Buchanan
Drawn: The Painted Tower iPad Review,9.0,/articles/2010/12/29/drawn-the-painted-tower-ipad-review,2010-12-29T20:26:00.000Z,Levi Buchanan
Pix'n Love Rush DX iPad Review,7.5,/articles/2010/12/28/pixn-love-rush-dx-ipad-review,2010-12-28T23:13:00.000Z,Levi Buchanan
Ultimate Mortal Kombat 3 iPhone Review,4.5,/articles/2010/12/18/ultimate-mortal-kombat-3-iphone-review,2010-12-18T22:27:00.000Z,Levi Buchanan
Lara Croft & the Guardian of Light iPad Review,5.5,/articles/2010/12/18/lara-croft-the-guardian-of-light-ipad-review,2010-12-18T00:03:00.000Z,Daemon Hatfield
Shadow Guardian iPhone Review,8.5,/articles/2010/12/17/shadow-guardian-iphone-review,2010-12-17T02:21:00.000Z,Levi Buchanan
World of Goo iPad Review,9.5,/articles/2010/12/16/world-of-goo-ipad-review,2010-12-16T23:05:00.000Z,Levi Buchanan
N.O.V.A. 2 iPhone Review,8.5,/articles/2010/12/16/nova-2-iphone-review,2010-12-16T06:01:00.000Z,Levi Buchanan
SimCity Deluxe iPad Review,7.5,/articles/2010/12/14/simcity-deluxe-ipad-review,2010-12-14T17:56:00.000Z,Anthony Gallegos
Rage: Mutant Bash TV Review,7.5,/articles/2010/11/18/rage-mutant-bash-tv-review,2010-11-18T08:20:00.000Z,Levi Buchanan
Spider-Man HD iPad Review,8.5,/articles/2010/11/10/spider-man-hd-ipad-review,2010-11-10T01:00:00.000Z,Levi Buchanan
Chu Chu Rocket HD iPad Review,8.5,/articles/2010/10/27/chu-chu-rocket-hd-ipad-review,2010-10-27T16:26:00.000Z,Levi Buchanan
Angry Birds Halloween iPad Review,8.0,/articles/2010/10/21/angry-birds-halloween-ipad-review,2010-10-21T23:29:00.000Z,Levi Buchanan
Angry Birds Halloween iPad Review,8.0,/articles/2010/10/21/angry-birds-halloween-ipad-review,2010-10-21T23:29:00.000Z,Levi Buchanan
We Doodle iPad Review,7.5,/articles/2010/10/20/we-doodle-ipad-review,2010-10-20T19:31:00.000Z,Levi Buchanan
We Doodle iPad Review,7.5,/articles/2010/10/20/we-doodle-ipad-review,2010-10-20T19:31:00.000Z,Levi Buchanan
Modern Combat 2: Black Pegasus iPhone Review,8.5,/articles/2010/10/08/modern-combat-2-black-pegasus-iphone-review,2010-10-08T21:56:00.000Z,Levi Buchanan
Bit.Trip Beat iPhone Review,7.0,/articles/2010/10/04/bittrip-beat-iphone-review,2010-10-04T06:08:00.000Z,Levi Buchanan
Steve Young Football iPhone Review,5.5,/articles/2010/09/17/steve-young-football-iphone-review,2010-09-17T18:22:00.000Z,Levi Buchanan
Time Crisis 2nd Strike iPhone Review,5.5,/articles/2010/09/15/time-crisis-2nd-strike-iphone-review,2010-09-15T23:00:00.000Z,Levi Buchanan
Grand Theft Auto: Chinatown Wars iPad Review,9.0,/articles/2010/09/13/grand-theft-auto-chinatown-wars-ipad-review,2010-09-13T18:00:00.000Z,Levi Buchanan
Spider-Man: Total Mayhem iPhone Review,9.0,/articles/2010/09/02/spider-man-total-mayhem-iphone-review,2010-09-02T04:40:00.000Z,Levi Buchanan
Archetype iPad Review,6.5,/articles/2010/08/20/archetype-ipad-review,2010-08-20T00:55:00.000Z,Levi Buchanan
Chaos Rings iPad Review,9.0,/articles/2010/08/12/chaos-rings-ipad-review,2010-08-12T23:47:00.000Z,Levi Buchanan
Little Things iPad Review,8.0,/articles/2010/08/11/little-things-ipad-review,2010-08-11T21:34:00.000Z,Levi Buchanan
Madden NFL 11 iPad Review,8.0,/articles/2010/08/11/madden-nfl-11-ipad-review,2010-08-11T00:20:00.000Z,Nate Ahearn & Levi Buchanan
Splinter Cell Conviction iPad Review,7.0,/articles/2010/08/09/splinter-cell-conviction-ipad-review,2010-08-09T18:03:00.000Z,Levi Buchanan
Gorillaz - Escape to Plastic Beach iPad Review,4.5,/articles/2010/08/02/gorillaz-escape-to-plastic-beach-ipad-review,2010-08-02T19:43:00.000Z,Levi Buchanan
Jim and Frank Mysteries: The Blood River File iPhone Review,7.5,/articles/2010/07/14/jim-and-frank-mysteries-the-blood-river-file-iphone-review,2010-07-14T18:05:00.000Z,Levi Buchanan
Banzai Rabbit HD iPad Review,7.8,/articles/2010/07/13/banzai-rabbit-hd-ipad-review,2010-07-13T20:26:00.000Z,Levi Buchanan
Osmos iPad Review,9.0,/articles/2010/07/09/osmos-ipad-review,2010-07-09T23:23:00.000Z,Levi Buchanan
Wallace & Gromit: The Last Resort iPad Review,7.4,/articles/2010/07/09/wallace-gromit-the-last-resort-ipad-review,2010-07-09T22:46:00.000Z,Levi Buchanan
Samurai: Way of the Warrior HD iPad Review,8.0,/articles/2010/07/08/samurai-way-of-the-warrior-hd-ipad-review,2010-07-08T21:29:00.000Z,Levi Buchanan
Nano Tank iPad Review,7.4,/articles/2010/07/08/nano-tank-ipad-review,2010-07-08T21:26:00.000Z,Levi Buchanan
