title,score,url,date,author
Sonic Lost World Review,5.8,/articles/2013/10/18/sonic-lost-world-review,2013-10-18T07:01:07.000Z,Vince Ingenito
Skylanders Swap Force Review,8.2,/articles/2013/10/13/skylanders-swap-force-review,2013-10-13T12:00:41.000Z,Steve Butts
Skylanders Swap Force Review,8.2,/articles/2013/10/13/skylanders-swap-force-review,2013-10-13T12:00:41.000Z,Steve Butts
Just Dance 2014 Wii U Review,7.9,/articles/2013/10/11/just-dance-2014-wii-u-review,2013-10-11T12:06:28.000Z,Keza MacDonald
Scribblenauts Unmasked Review,9.1,/articles/2013/09/25/scribblenauts-unmasked-review,2013-09-25T23:01:32.000Z,Chuck Osborn
The Legend of Zelda: The Wind Waker HD Review,9.8,/articles/2013/09/17/the-legend-of-zelda-the-wind-waker-hd-review,2013-09-17T23:51:08.000Z,Jose Otero
Rayman Legends Review,9.5,/articles/2013/08/26/rayman-legends-review,2013-08-26T16:00:51.000Z,Jose Otero
The Wonderful 101 Review,7.4,/articles/2013/08/18/the-wonderful-101-review,2013-08-18T22:00:56.000Z,Keza MacDonald
Disney Infinity Review,8.7,/articles/2013/08/18/disney-infinity-review,2013-08-18T17:00:54.000Z,Daniel Krupa
Disney Infinity Review,8.7,/articles/2013/08/18/disney-infinity-review,2013-08-18T17:00:54.000Z,Daniel Krupa
Splinter Cell: Blacklist Review,9.2,/articles/2013/08/14/splinter-cell-blacklist-review,2013-08-14T15:59:17.000Z,Ryan McCaffrey
DuckTales: Remastered Review,7.0,/articles/2013/08/12/ducktales-remastered-review,2013-08-12T22:12:00.000Z,Colin Moriarty
Cloudberry Kingdom Review,7.4,/articles/2013/07/30/cloudberry-kingdom-review,2013-07-30T17:34:05.000Z,Scott Butterworth
EarthBound Review,9.0,/articles/2013/07/24/earthbound-review,2013-07-24T23:39:10.000Z,Scott Thompson
Pikmin 3 Review,8.8,/articles/2013/07/22/pikmin-3-review,2013-07-22T17:00:28.000Z,Keza MacDonald
Mutant Mudds Deluxe Review,8.0,/articles/2013/07/11/mutant-mudds-deluxe-review,2013-07-11T22:55:04.000Z,Michael Burns
Dungeons and Dragons: Chronicles of Mystara Review,8.3,/articles/2013/06/27/dungeons-and-dragons-chronicles-of-mystara-review,2013-06-27T19:40:58.000Z,Ryan McCaffrey
