title,score,url,date,author
Angry Birds Rio Android Review,8.5,/articles/2011/03/22/angry-birds-rio-android-review,2011-03-22T16:00:00.000Z,Levi Buchanan
Rainbow Six: Shadow Vanguard iPhone Review,6.5,/articles/2011/03/19/rainbow-six-shadow-vanguard-iphone-review,2011-03-19T00:33:00.000Z,Levi Buchanan
Flight Control Windows Phone 7 Review,8.0,/articles/2010/11/04/flight-control-windows-phone-7-review,2010-11-04T19:09:00.000Z,Levi Buchanan
Chu Chu Rocket HD iPad Review,8.5,/articles/2010/10/27/chu-chu-rocket-hd-ipad-review,2010-10-27T16:26:00.000Z,Levi Buchanan
Game Dev Story iPhone Review,9.0,/articles/2010/10/18/game-dev-story-iphone-review,2010-10-18T20:30:00.000Z,Nate Ahearn
Transformers G1: Awakening Android Review,8.0,/articles/2010/10/15/transformers-g1-awakening-android-review,2010-10-15T21:07:00.000Z,Levi Buchanan
Avatar: The Game Android Review,7.0,/articles/2010/10/15/avatar-the-game-android-review,2010-10-15T20:42:00.000Z,Levi Buchanan
Sonic the Hedgehog 4: Episode I iPhone Review,7.5,/articles/2010/10/08/sonic-the-hedgehog-4-episode-i-iphone-review,2010-10-08T20:30:00.000Z,Levi Buchanan
Soccer Superstars Android Review,7.5,/articles/2010/09/28/soccer-superstars-android-review,2010-09-28T23:25:00.000Z,Levi Buchanan
Crush the Castle Android Review,7.0,/articles/2010/09/28/crush-the-castle-android-review,2010-09-28T23:13:00.000Z,Levi Buchanan
Fruit Ninja Android Review,8.0,/articles/2010/09/22/fruit-ninja-android-review,2010-09-22T17:37:00.000Z,Levi Buchanan
Shark or Die Android Review,7.0,/articles/2010/09/14/shark-or-die-android-review,2010-09-14T21:51:00.000Z,Levi Buchanan
Assassin's Creed Android Review,8.0,/articles/2010/09/14/assassins-creed-android-review,2010-09-14T00:02:00.000Z,Levi Buchanan
Osmos iPhone Review,9.0,/articles/2010/08/05/osmos-iphone-review,2010-08-05T21:00:00.000Z,Levi Buchanan
