title,score,url,date,author
Laika: Aged Through Blood Review,9.0,/articles/laika-aged-through-blood-review,2023-10-19T13:00:00.000Z,Brendan Graeber
Hellboy Web of Wyrd Review,6.0,/articles/hellboy-web-of-wyrd-review,2023-10-18T22:43:36.820Z,Jarrett Green
Skull Island: Rise of Kong Review,3.0,/articles/skull-island-rise-of-kong-review,2023-10-18T22:09:41.182Z,Phil Hornshaw
Endless Dungeon Review,8.0,/articles/endless-dungeon-review,2023-10-16T14:00:00.000Z,Justin Koreis
Hot Wheels Unleashed 2: Turbocharged Review,8.0,/articles/hot-wheels-unleashed-2-turbocharged-review,2023-10-16T07:00:00.924Z,Luke Reilly
Sonic Superstars Review,7.0,/articles/sonic-superstars-review,2023-10-13T13:00:00.000Z,Jada Griffin
NHL 24 Review,7.0,/articles/nhl-24-review,2023-10-11T21:09:33.046Z,Nick Ransbottom
Cricket 24 Review,5.0,/articles/cricket-24-review,2023-10-10T07:36:45.762Z,Tristan Ogilvie
EA Sports FC 24 for Switch Review,4.0,/articles/ea-sports-fc-24-for-switch-review,2023-10-04T19:17:22.218Z,Andrew McMahon
Assassin's Creed Mirage Review,8.0,/articles/assassins-creed-mirage-review,2023-10-04T11:00:00.000Z,Jarrett Green
Avatar: The Last Airbender - Quest for Balance Review,4.0,/articles/avatar-the-last-airbender-quest-for-balance-review,2023-09-28T17:24:03.638Z,Tom Marks
Cocoon Review,9.0,/articles/cocoon-review,2023-09-28T16:00:00.000Z,Hana Kim
EA Sports FC 24 Review,7.0,/articles/ea-sports-fc-24-review,2023-09-27T00:45:23.588Z,Andrew McMahon
Super Bomberman R 2 Review,7.0,/articles/super-bomberman-r-2-review,2023-09-25T18:46:46.356Z,Brittany Vincent
Mineko's Night Market Review,5.0,/articles/minekos-night-market-review,2023-09-25T16:00:00.000Z,Carli Velocci
The Making of Karateka Review,9.0,/articles/the-making-of-karateka-review,2023-09-22T22:07:11.974Z,Samuel Claiborn
Resident Evil 4: Separate Ways DLC Review,9.0,/articles/resident-evil-4-remake-separate-ways-dlc-review,2023-09-21T21:44:11.855Z,Brendan Graeber
Cyberpunk 2077: Phantom Liberty Review,9.0,/articles/cyberpunk-2077-phantom-liberty-review,2023-09-20T15:00:00.000Z,Matt Kim
The Crew Motorfest Review,7.0,/articles/the-crew-motorfest-review,2023-09-15T10:26:26.721Z,Luke Reilly
